C4431,C3408,254,254,128,132,165,163,205,207,157,162,239,239,177,170,339,339,185,183,340,315,239,237,,,
C4432,C3408,254,254,136,132,159,163,203,203,157,157,205,205,177,187,333,333,183,191,340,340,239,239,,,
C4433,C3408,254,254,136,132,165,177,205,203,164,157,205,205,177,187,0,0,185,187,0,0,237,237,,,
C4434,C3408,248,248,126,104,165,165,205,207,157,157,205,205,177,185,0,0,187,169,317,317,239,237,,,
C4436,C3408,248,248,128,122,155,163,219,219,157,157,239,239,177,177,333,333,181,189,317,326,235,227,,,
C4437,C3408,0,0,104,128,155,163,205,219,164,157,205,235,177,177,0,0,181,191,317,317,227,227,,,
C4438,C3408,248,248,104,128,155,163,219,219,157,157,205,205,177,183,327,333,181,189,326,315,239,235,,,
C4439,C3408,248,258,128,136,165,171,205,207,164,157,205,235,177,187,0,0,183,187,317,317,221,235,,,
C4443,C3408,258,258,128,128,165,163,203,203,157,157,205,217,187,187,0,0,181,187,317,326,237,229,,,
C4444,C3408,248,248,124,128,165,163,0,0,164,157,235,235,177,177,0,0,181,185,317,326,239,227,,,
C4445,C3408,248,248,128,128,165,161,203,211,164,157,0,0,177,177,0,0,181,189,317,326,239,239,,,
C4446,C3408,248,248,128,128,165,163,205,219,164,157,235,235,177,177,333,337,181,189,317,326,235,237,,,
C4447,C3408,248,258,128,122,165,163,203,203,157,157,217,235,187,187,0,0,183,187,317,326,237,229,,,
C4449,C3408,248,248,128,128,163,161,219,211,157,166,205,205,177,181,339,337,185,183,317,317,239,235,,,
C4450,C3408,258,254,104,128,163,173,205,207,157,166,205,205,177,183,333,337,181,169,317,325,239,235,,,
C4451,C3408,248,258,104,122,165,177,203,219,166,160,243,243,177,193,0,0,191,169,0,0,239,239,,,
C4531,C3408,248,260,104,128,155,161,203,203,158,161,205,205,177,183,337,343,187,179,317,344,237,237,,,
C1615,C3408,248,250,130,130,163,171,207,207,157,162,217,239,177,187,333,333,181,185,318,328,235,235,,,
C1616,C3408,248,270,128,115,161,161,203,211,160,160,239,235,177,171,333,333,185,187,318,318,235,237,,,
C1617,C3408,248,248,130,128,177,159,219,207,166,166,245,259,177,183,0,0,183,187,318,336,221,237,,,
C1618,C3408,248,248,124,132,175,163,205,217,157,162,219,215,177,181,333,339,189,185,330,326,235,237,,,
C1619,C3408,248,248,130,132,165,163,203,207,160,162,219,233,183,193,333,339,189,191,318,332,221,239,,,
C1620,C3408,248,250,128,132,159,163,203,217,157,157,235,233,0,0,339,339,189,185,326,348,221,237,,,
C1621,C3408,254,250,130,115,165,171,211,211,157,166,241,255,177,177,327,333,183,183,318,320,239,241,,,
C1622,C3408,248,254,130,104,165,163,203,219,157,160,243,259,183,187,0,0,183,179,332,338,227,237,,,
C1623,C3408,248,248,104,128,165,163,219,199,157,157,0,0,177,187,327,331,191,179,330,338,221,227,,,
C1624,C3408,248,250,128,132,159,163,203,207,157,157,239,233,177,183,339,339,189,185,328,348,221,237,,,
C1625,C3408,248,250,128,132,159,171,207,207,157,160,219,239,183,183,327,333,189,189,336,332,221,235,,,
C1626,C3408,250,270,128,122,155,161,203,211,157,160,243,255,177,183,333,333,187,169,318,336,221,235,,,
C1627,C3408,250,270,130,128,177,163,203,211,157,157,0,0,177,183,333,333,181,187,318,336,221,239,,,
C1628,C3408,248,270,122,120,167,161,203,211,166,160,243,233,177,177,343,331,185,191,318,318,239,237,,,
C1632,C3408,254,250,128,122,175,155,205,203,157,160,243,233,177,183,333,333,183,187,318,316,221,241,,,
C1633,C3408,254,250,128,128,165,165,205,211,160,160,243,239,177,183,333,333,189,169,318,318,239,237,,,
C1634,C3408,248,290,128,128,165,163,203,207,160,160,239,239,177,183,339,339,187,191,318,316,239,237,,,
C1635,C3408,250,290,128,128,165,163,205,203,160,160,239,255,0,0,341,333,181,187,318,316,239,237,,,
C1636,C3408,250,250,128,128,165,163,205,203,157,160,239,239,0,0,341,341,181,191,328,316,221,239,,,
C1637,C3408,248,250,130,128,159,161,211,211,166,160,243,259,177,183,327,333,181,187,318,336,239,239,,,
C1638,C3408,254,250,128,132,165,177,205,205,160,160,0,0,177,183,333,333,169,169,318,336,221,221,,,
C1639,C3408,254,290,128,128,165,165,203,211,160,160,243,253,0,0,0,0,181,187,318,336,239,237,,,
C1640,C3408,254,254,128,128,165,163,203,211,160,160,243,255,185,171,341,333,187,187,336,316,239,235,,,
C1641,C3408,290,282,128,132,165,177,205,203,160,160,219,239,187,185,341,333,187,187,318,328,221,221,,,
C1642,C3408,254,254,128,132,165,167,203,211,160,160,239,239,177,177,333,333,189,169,318,318,221,237,,,
C1643,C3408,254,282,128,132,165,177,205,205,166,160,219,239,177,187,341,341,189,187,318,328,221,221,,,
C1644,C3408,250,270,128,132,165,177,203,211,160,160,239,255,177,183,341,341,187,187,318,336,221,221,,,
C1645,C3408,254,290,128,132,177,167,203,203,166,160,239,239,177,185,341,333,189,187,318,334,221,221,,,
C1646,C3408,250,284,128,132,165,177,205,205,161,157,243,239,177,183,341,333,169,169,318,318,221,237,,,
C1647,C3408,258,282,128,128,177,167,205,205,157,166,219,241,177,187,341,339,189,187,328,334,221,239,,,
C1648,C3408,254,270,128,132,177,177,205,211,166,160,239,239,177,177,341,339,187,187,318,318,221,239,,,
C1649,C3408,254,250,128,132,177,167,205,211,160,160,239,235,177,183,341,333,187,191,318,318,221,235,,,
C1650,C3408,254,290,128,122,177,159,203,211,160,168,239,241,185,171,341,341,181,169,318,334,239,235,,,
C1651,C3408,248,254,128,132,177,159,205,203,157,160,235,213,177,177,341,333,183,169,340,318,221,221,,,
C1652,C3408,248,270,130,128,165,163,203,211,157,160,239,241,177,177,333,333,181,185,326,318,239,235,,,
C1653,C3408,248,254,128,128,165,165,203,207,157,160,239,233,177,177,341,339,187,191,326,318,239,237,,,
C1654,C3408,248,250,128,128,165,155,203,211,157,160,239,233,177,183,339,331,187,191,326,336,221,239,,,
C3202,C3408,276,264,130,124,163,163,207,207,166,156,239,213,177,170,341,333,189,189,330,326,221,227,,,
C3248,C3408,248,276,130,174,177,175,203,207,166,160,221,225,170,179,333,333,185,183,317,315,221,235,,,
C3281,C3408,248,276,124,122,165,165,219,219,166,166,219,239,177,193,341,333,189,189,340,326,239,237,,,
C3304,C3408,0,0,104,128,155,155,209,213,166,160,239,245,183,183,339,339,181,189,340,340,221,221,,,
C3326,C3408,248,252,120,120,175,163,205,201,162,156,217,215,177,177,333,333,191,169,340,326,221,221,,,
C3332,C3408,276,254,128,128,163,173,205,203,166,166,239,233,183,183,339,339,191,193,340,315,221,239,,,
C3333,C3408,276,276,128,120,175,161,203,207,166,166,213,211,177,183,333,339,191,169,340,340,235,227,,,
C3339,C3408,0,0,128,120,0,0,219,201,166,160,219,245,177,193,333,339,191,169,326,336,239,239,,,
C3346,C3408,248,276,122,120,165,155,203,207,156,156,239,213,179,193,341,339,181,191,326,334,221,239,,,
C3349,C3408,248,276,124,120,177,155,203,207,166,156,243,213,187,185,333,339,191,191,317,317,239,235,,,
C3367,C3408,282,282,104,122,175,163,0,0,0,0,219,229,181,170,327,327,189,191,317,326,239,227,,,
C3374,C3408,248,248,122,122,165,177,205,201,166,160,241,241,183,193,341,333,191,191,317,336,221,237,,,
C3384,C3408,248,276,128,122,159,175,205,219,160,152,205,239,179,193,333,339,189,189,340,326,239,235,,,
C3403,C3408,248,254,122,122,165,177,203,219,166,166,215,235,177,177,327,333,181,189,340,317,221,239,,,
C3405,C3408,282,282,104,122,165,177,205,209,160,160,213,227,183,185,327,333,183,169,317,326,235,235,,,
C3408,C3408,276,256,132,132,163,163,205,205,166,166,239,239,177,193,339,339,183,183,340,317,239,239,,,
C1692,C1720,254,252,104,140,165,167,203,207,160,168,233,233,179,171,335,341,189,183,318,318,221,235,,,
C1693,C1720,254,256,130,104,171,179,209,209,166,160,235,225,177,177,333,333,191,191,316,342,221,235,,,
C1694,C1720,248,290,130,104,165,169,209,207,160,168,225,225,183,179,333,333,183,191,316,334,221,221,,,
C1695,C1720,248,254,104,124,179,169,209,203,166,160,0,0,177,179,333,333,191,191,316,352,221,235,,,
C1698,C1720,248,258,124,128,163,183,211,199,166,160,243,225,179,171,333,333,183,191,330,318,235,229,,,
C1699,C1720,256,282,128,128,165,175,209,213,157,157,219,225,177,171,337,331,183,169,340,356,227,227,,,
C1700,C1720,248,256,130,128,159,171,203,207,160,162,215,257,177,177,333,331,183,187,330,318,221,235,,,
C1701,C1720,270,252,124,122,161,171,205,207,166,160,215,215,177,171,327,337,181,193,318,332,221,237,,,
C1702,C1720,260,252,104,128,175,161,209,199,157,160,243,235,171,189,341,333,183,193,330,338,221,229,,,
C1703,C1720,248,256,124,128,163,163,205,207,164,166,219,217,177,185,335,337,183,193,344,320,235,235,,,
C1704,C1720,256,286,130,124,163,163,205,203,157,160,217,225,179,169,335,333,183,191,318,318,235,237,,,
C1705,C1720,248,260,104,104,167,155,209,211,157,168,205,219,177,185,335,331,187,191,340,316,235,235,,,
C1706,C1720,248,254,124,122,165,171,207,207,166,160,217,233,171,191,327,337,187,187,332,316,221,227,,,
C1707,C1720,250,252,128,122,165,177,207,199,164,169,205,259,177,177,333,339,183,183,326,318,221,235,,,
C1708,C1720,258,254,120,132,165,169,209,211,157,160,233,223,185,171,333,333,181,191,318,348,229,243,,,
C1709,C1720,248,260,104,124,175,169,209,203,164,166,233,233,179,189,335,341,187,191,330,318,235,235,,,
C1710,C1720,258,252,124,132,159,161,203,207,166,166,233,229,171,189,333,339,181,185,330,318,235,229,,,
C1712,C1720,248,260,104,134,161,179,205,207,157,157,219,229,179,189,339,331,169,169,330,330,235,235,,,
C1714,C1720,260,256,128,132,163,171,205,209,164,160,219,215,183,189,335,337,183,169,330,318,221,221,,,
C1715,C1720,248,252,130,128,167,155,213,217,166,160,205,213,185,171,333,337,189,169,318,328,235,227,,,
C1717,C1720,256,252,130,128,155,161,203,203,166,160,217,253,183,185,333,333,191,191,328,328,221,235,,,
C1718,C1720,0,0,0,0,167,155,203,217,166,160,253,221,187,173,333,333,191,169,336,320,235,237,,,
C1719,C1720,248,276,130,104,159,169,209,203,157,166,239,221,177,179,333,331,183,173,330,334,221,235,,,
C1720,C1720,248,258,130,134,159,179,205,209,157,168,219,239,177,179,339,331,183,169,330,334,221,235,,,
C1656,C1689,254,268,124,124,165,171,207,207,157,162,205,213,177,177,337,337,183,169,338,338,235,229,,,
C1657,C1689,276,268,104,104,175,163,0,0,166,166,0,0,171,189,335,337,183,169,330,330,235,227,,,
C1658,C1689,268,266,104,124,173,173,207,199,166,162,243,233,177,171,333,333,183,183,330,318,235,235,,,
C1659,C1689,252,262,104,124,175,161,203,215,166,166,205,213,177,179,335,339,169,169,330,318,235,241,,,
C1661,C1689,248,266,104,128,165,177,203,207,164,160,0,0,177,189,333,337,169,169,328,338,229,251,,,
C1662,C1689,248,268,124,124,165,171,203,203,157,168,205,229,177,191,333,337,185,169,338,356,221,229,,,
C1663,C1689,248,250,124,120,165,163,0,0,157,157,0,0,177,181,337,337,183,169,330,318,235,237,,,
C1664,C1689,276,274,124,124,163,173,203,217,157,166,215,213,177,191,341,337,169,169,338,338,235,229,,,
C1665,C1689,276,274,122,120,165,173,211,207,157,160,243,229,179,171,333,337,169,169,330,340,221,235,,,
C1667,C1689,260,260,130,124,171,173,0,0,166,160,215,227,179,189,337,331,187,191,330,316,235,233,,,
C1673,C1689,280,254,124,124,175,173,207,215,160,168,205,229,177,179,333,337,191,169,330,322,235,235,,,
C1674,C1689,248,280,0,0,0,0,203,217,157,162,215,213,193,191,341,339,185,169,338,338,235,235,,,
C1676,C1689,248,274,130,124,165,161,217,207,166,162,0,0,177,191,333,337,183,169,318,338,235,235,,,
C1677,C1689,244,246,124,124,177,173,0,0,157,168,0,0,177,193,337,337,185,169,340,356,235,251,,,
C1681,C1689,256,268,130,124,165,163,0,0,166,166,243,205,177,185,333,337,183,169,318,318,235,237,,,
C1682,C1689,248,254,130,128,165,155,211,207,157,166,213,231,189,191,335,333,183,183,338,316,227,223,,,
C1683,C1689,256,266,104,104,0,0,0,0,166,166,233,241,171,189,333,333,169,169,326,338,221,223,,,
C1685,C1689,276,274,130,128,165,161,203,217,160,162,213,213,191,173,333,337,183,169,318,338,227,229,,,
C1688,C1689,280,254,124,124,173,173,207,207,157,160,0,0,177,179,333,337,185,169,330,338,235,235,,,
C1689,C1689,248,274,130,134,0,0,0,0,166,162,217,229,177,179,337,337,183,183,330,334,235,235,,,
C4543,C3293,248,254,122,122,167,179,207,207,167,167,240,217,177,183,335,341,183,191,330,315,221,239,,,
C4544,C3293,248,254,0,0,155,179,207,207,158,167,240,240,177,183,335,341,189,179,330,340,221,221,,,
C4545,C3293,248,280,0,0,163,179,217,217,167,167,219,213,177,189,335,329,181,179,340,338,239,239,,,
C4546,C3293,248,280,0,0,163,179,217,207,167,167,213,213,185,189,335,341,181,187,340,344,239,239,,,
C4548,C3293,248,280,0,0,177,163,217,201,167,167,240,219,177,189,335,335,181,187,340,334,235,235,,,
C4549,C3293,280,280,0,0,167,155,217,207,158,167,219,225,177,183,341,343,181,189,334,334,239,235,,,
C4551,C3293,248,248,0,0,165,161,211,217,167,160,215,229,179,179,341,341,189,183,317,315,237,237,,,
C4490,C3293,280,280,130,104,171,179,203,211,167,167,240,213,177,187,341,337,181,172,340,326,239,223,,,
C4491,C3293,256,256,104,120,163,163,203,211,166,162,240,205,177,179,341,337,185,169,340,344,221,235,,,
C4492,C3293,248,256,104,124,163,163,203,211,166,166,240,229,177,187,335,337,169,193,340,334,235,223,,,
C4493,C3293,248,280,130,104,177,177,203,211,167,171,213,213,177,181,341,333,181,183,340,326,239,223,,,
C4494,C3293,276,276,104,120,163,179,205,211,166,166,213,213,177,177,335,341,181,183,340,340,239,235,,,
C4495,C3293,280,268,130,122,163,171,211,217,166,166,213,213,183,187,341,341,191,175,317,326,239,223,,,
C4496,C3293,280,280,130,122,177,177,203,203,166,166,213,213,177,183,341,337,183,175,340,317,221,239,,,
C4497,C3293,258,276,124,128,177,177,217,217,166,160,0,0,183,187,341,343,183,191,318,342,221,235,,,
C4498,C3293,276,276,128,122,177,177,205,217,160,160,0,0,183,183,335,341,183,191,318,318,221,235,,,
C4499,C3293,254,282,124,128,177,177,217,217,166,160,0,0,177,183,341,343,189,191,317,342,221,235,,,
C4500,C3293,248,248,0,0,0,0,203,203,157,166,240,213,177,187,335,337,181,181,340,340,239,235,,,
C4501,C3293,248,254,136,136,163,179,205,205,166,160,243,243,177,179,335,339,181,181,340,315,221,229,,,
C4502,C3293,248,264,104,136,165,163,203,203,157,160,219,219,177,183,333,333,181,185,317,315,221,237,,,
C4503,C3293,248,272,122,132,179,179,209,209,167,167,240,221,177,189,341,337,183,169,317,334,239,235,,,
C4504,C3293,276,254,126,124,165,163,209,209,166,160,217,217,175,175,333,343,191,169,330,340,239,223,,,
C4694,C3293,248,276,122,122,167,155,207,207,158,167,240,219,177,177,331,329,189,187,340,340,221,233,,,
C4695,C3293,248,248,126,122,177,177,217,207,167,167,219,229,177,177,331,331,181,191,0,0,235,235,,,
C4470,C3293,282,264,128,134,177,179,205,211,166,160,221,225,179,171,335,333,169,179,317,317,221,235,,,
C4471,C3293,258,276,122,136,179,179,209,209,160,160,217,217,177,171,335,341,181,185,317,318,221,235,,,
C4472,C3293,276,282,122,134,177,177,205,205,164,160,233,225,179,179,335,341,183,187,318,336,221,221,,,
C4473,C3293,276,276,130,104,177,163,209,217,167,167,213,213,177,183,341,337,187,191,317,318,221,221,,,
C4474,C3293,248,248,104,122,163,179,211,211,158,161,0,0,179,171,335,343,183,169,317,338,237,223,,,
C4475,C3293,258,258,130,130,167,179,209,217,160,160,225,225,177,177,341,337,185,169,330,317,235,223,,,
C4476,C3293,248,248,124,124,175,179,203,211,160,160,221,221,179,179,335,343,185,183,315,315,221,239,,,
C4478,C3293,276,276,104,104,163,179,209,217,160,169,219,219,177,179,335,343,187,191,315,318,221,239,,,
C4479,C3293,278,278,124,128,175,155,211,211,160,160,221,221,177,177,341,341,187,169,340,317,221,239,,,
C4480,C3293,276,276,104,122,167,179,209,209,161,167,221,221,177,177,335,343,181,189,340,340,221,239,,,
C4481,C3293,276,284,126,136,179,179,211,217,166,160,217,236,183,171,335,341,181,191,317,338,239,223,,,
C4482,C3293,276,276,130,136,165,171,207,207,160,160,236,236,177,171,343,345,181,183,340,317,239,227,,,
C4483,C3293,258,264,104,122,179,179,209,211,161,157,233,233,177,177,341,331,169,177,330,317,221,227,,,
C4484,C3293,248,276,104,104,167,179,203,203,166,160,233,233,177,189,335,341,191,169,317,334,221,239,,,
C4485,C3293,276,282,104,122,165,179,207,207,166,166,225,225,179,171,335,335,185,187,317,317,221,235,,,
C4487,C3293,258,276,128,122,167,179,211,207,160,160,235,221,183,169,341,341,185,183,340,317,221,239,,,
C4488,C3293,276,254,104,128,165,167,207,207,167,167,221,225,177,177,333,343,189,187,340,340,223,223,,,
C4489,C3293,248,248,130,136,177,179,205,209,166,160,217,211,177,183,327,343,181,191,336,344,221,221,,,
C4505,C3293,248,248,124,122,163,179,205,201,157,160,240,225,181,187,335,339,183,169,315,318,239,235,,,
C4506,C3293,248,248,122,122,177,155,207,201,158,167,240,219,177,189,341,341,181,183,315,334,239,235,,,
C4507,C3293,248,258,122,134,167,155,205,205,158,167,221,221,177,183,335,335,191,191,340,326,237,237,,,
C4508,C3293,248,276,122,122,177,163,207,207,167,167,240,225,187,193,335,329,185,187,315,315,239,235,,,
C4535,C3293,248,258,130,130,167,171,203,203,164,164,219,233,177,185,335,341,181,183,338,338,239,235,,,
C4536,C3293,248,254,126,130,167,171,205,205,167,167,233,233,177,177,341,341,181,187,317,338,239,239,,,
C4537,C3293,280,254,126,126,165,167,203,203,158,164,240,233,177,177,341,341,181,187,317,338,239,239,,,
C4538,C3293,248,282,130,130,171,179,203,207,169,169,233,233,177,181,343,343,183,191,338,338,239,235,,,
C4539,C3293,248,254,130,130,167,171,203,207,164,164,233,233,177,177,341,343,183,183,326,338,239,239,,,
C4540,C3293,258,254,126,104,165,179,203,207,164,164,233,233,177,185,335,343,187,191,340,326,239,239,,,
C4541,C3293,258,254,126,104,165,167,203,203,167,167,233,233,177,185,341,343,183,183,338,338,239,239,,,
C4542,C3293,248,246,104,104,167,171,205,205,158,164,233,229,181,185,337,343,183,191,326,338,239,235,,,
C4550,C3293,280,254,0,0,159,179,211,201,167,167,215,225,179,179,341,333,181,181,340,344,239,229,,,
C4553,C3293,248,248,0,0,177,175,207,207,158,161,240,213,181,171,341,327,181,179,317,317,235,235,,,
C4554,C3293,248,276,0,0,177,177,211,217,157,157,240,219,177,183,341,331,181,187,317,336,221,235,,,
C4555,C3293,248,280,0,0,163,161,211,211,167,167,239,221,177,187,333,333,189,185,340,340,227,227,,,
C4556,C3293,248,282,0,0,161,161,211,201,161,167,241,221,183,183,333,333,189,187,317,334,221,227,,,
C4557,C3293,282,272,0,0,177,161,207,201,167,167,240,240,183,189,333,343,189,193,334,334,221,239,,,
C4558,C3293,248,248,0,0,155,161,211,211,167,167,217,217,177,187,343,343,189,183,340,334,221,221,,,
C4559,C3293,276,264,0,0,163,161,211,207,167,167,221,221,183,187,337,343,183,187,317,317,227,237,,,
C4560,C3293,276,264,0,0,163,161,211,211,167,167,217,221,183,193,333,343,181,183,340,334,227,227,,,
C4561,C3293,248,252,0,0,163,161,211,217,167,167,221,221,177,187,339,343,183,187,330,317,227,237,,,
C4562,C3293,248,276,0,0,179,179,203,199,164,157,221,221,177,183,327,333,181,169,340,317,0,0,,,
C4563,C3293,248,248,0,0,179,179,207,207,167,167,221,229,177,181,327,337,181,191,317,317,0,0,,,
C4564,C3293,248,248,0,0,177,177,217,207,167,167,217,221,177,177,327,343,183,191,340,317,237,237,,,
C4582,C3293,248,254,0,0,165,177,203,211,161,167,0,0,181,171,333,333,181,191,317,338,227,237,,,
C4583,C3293,276,254,0,0,165,159,205,205,158,161,205,205,177,181,333,333,181,189,317,338,239,237,,,
C4584,C3293,248,248,0,0,165,179,203,203,158,167,243,236,177,193,333,331,183,183,317,320,221,221,,,
C4585,C3293,248,248,0,0,179,179,205,205,167,167,243,243,177,193,335,331,183,183,317,320,221,221,,,
C4586,C3293,248,248,0,0,163,171,205,219,161,167,233,233,177,183,335,341,183,183,317,317,239,237,,,
C4587,C3293,248,282,0,0,161,171,205,211,161,167,233,225,177,171,335,341,183,183,317,338,221,221,,,
C4588,C3293,248,278,0,0,163,161,203,207,161,167,240,240,177,185,341,341,183,169,338,338,239,227,,,
C4589,C3293,248,280,0,0,165,179,203,211,158,167,240,240,177,171,341,339,183,167,338,334,221,239,,,
C4590,C3293,248,280,0,0,159,179,211,211,158,167,243,225,187,185,335,343,183,183,317,338,239,235,,,
C4591,C3293,254,254,0,0,163,179,211,207,158,167,212,212,177,177,337,343,181,183,338,338,235,237,,,
C4592,C3293,280,254,0,0,171,179,205,205,158,162,225,236,177,177,335,343,185,185,317,336,239,239,,,
C4593,C3293,248,248,0,0,179,169,211,217,157,157,217,225,177,171,343,343,187,187,340,317,227,227,,,
C4594,C3293,248,280,0,0,161,179,211,207,158,161,0,0,177,171,335,335,187,187,340,334,227,227,,,
C4595,C3293,248,282,0,0,165,163,205,205,167,167,223,223,177,185,335,339,183,169,344,338,239,235,,,
C4596,C3293,248,282,0,0,165,163,205,205,167,167,223,223,177,185,335,339,183,169,344,338,239,235,,,
C4597,C3293,248,282,0,0,159,163,203,203,158,167,205,205,177,185,335,335,189,169,340,338,239,239,,,
C4598,C3293,248,282,0,0,163,171,203,203,161,167,243,205,183,185,335,335,189,183,340,317,0,0,,,
C4693,C3293,282,264,124,122,159,155,203,211,167,167,217,217,177,177,341,333,189,187,325,336,237,237,,,
C4696,C3293,248,280,104,128,155,179,205,201,158,164,217,217,177,193,333,337,189,187,330,340,235,237,,,
C3290,C3293,248,258,124,128,167,163,217,217,164,166,243,221,177,189,329,329,185,169,340,336,239,239,,,
C3179,C3293,248,280,130,104,163,163,207,207,166,166,211,231,183,179,339,339,191,191,317,317,239,239,,,
C3181,C3293,276,278,122,136,177,173,209,207,166,160,241,201,177,177,341,339,169,169,317,318,221,221,,,
C3188,C3293,248,254,130,120,177,163,205,207,166,160,225,225,177,183,335,341,191,169,330,317,221,235,,,
C3190,C3293,248,254,104,136,167,161,203,207,156,156,213,245,177,183,341,333,187,187,317,344,239,227,,,
C3192,C3293,258,258,130,122,177,167,209,211,166,156,225,225,177,177,333,339,185,185,330,318,235,235,,,
C3193,C3293,276,282,104,134,177,175,211,207,160,160,233,225,170,179,333,339,185,185,340,317,235,227,,,
C3201,C3293,258,254,104,128,0,0,203,203,166,166,233,211,177,183,333,333,181,169,340,336,235,235,,,
C3232,C3293,276,254,104,158,163,163,203,217,166,160,217,215,177,181,335,341,185,169,317,317,221,239,,,
C3236,C3293,280,282,130,122,159,163,205,203,166,156,217,259,183,185,341,333,183,191,317,317,239,239,,,
C3249,C3293,258,276,130,124,165,177,207,207,166,160,217,217,177,177,333,339,187,191,318,318,235,235,,,
C3250,C3293,248,282,124,136,177,177,205,211,160,160,217,221,181,181,333,339,191,169,340,318,239,235,,,
C3251,C3293,276,264,104,124,177,163,203,217,160,160,253,221,177,183,339,339,169,169,340,317,221,221,,,
C3252,C3293,248,254,104,136,175,163,203,207,156,156,217,229,177,185,341,333,187,187,315,344,235,235,,,
C3253,C3293,248,258,130,128,177,163,211,201,160,160,233,225,177,183,335,333,183,187,317,317,221,239,,,
C3255,C3293,276,264,130,136,165,177,203,211,160,160,241,201,177,185,341,339,185,169,317,317,239,239,,,
C3277,C3293,248,282,128,120,175,171,211,207,166,160,233,221,177,179,333,339,187,191,317,317,221,237,,,
C3315,C3293,248,256,104,136,165,165,211,211,166,160,233,253,183,189,341,343,191,169,340,317,235,237,,,
C3350,C3293,248,254,120,136,165,163,203,211,166,160,253,221,183,189,335,341,181,169,317,317,237,237,,,
C3360,C3293,248,248,136,174,177,169,203,203,160,160,217,225,177,179,333,339,181,185,340,315,221,227,,,
C3386,C3293,248,254,124,136,177,175,203,207,166,160,233,241,177,177,339,337,183,169,317,318,221,221,,,
C3392,C3293,258,276,130,128,177,163,0,0,160,160,225,225,177,177,335,333,183,187,317,317,221,239,,,
C3288,C3293,276,282,124,128,163,179,203,207,164,160,213,227,177,170,333,333,189,183,317,326,227,227,,,
C3293,C3293,282,264,104,122,165,165,209,203,164,166,213,213,187,179,327,333,169,169,340,317,221,227,,,
C4018,C3417,276,276,128,122,163,163,205,203,161,169,213,213,185,170,335,343,187,187,317,317,239,239,,,
C3980,C3417,280,272,104,128,159,179,203,203,161,157,217,197,177,177,335,341,187,191,340,340,221,235,,,
C3987,C3417,260,272,104,128,177,163,205,217,167,167,240,205,177,183,335,341,189,179,317,334,221,235,,,
C3988,C3417,248,260,130,124,175,175,205,203,161,167,221,236,177,183,341,341,181,189,317,317,221,221,,,
