"","Longitude","Latitude"
"994",-76.996908,41.238577
"995",-77.030556,38.889167
"996",-77.04653,38.95229
"997",-77.052778,38.925278
"998",-77.053858,42.660903
"999",-77.05526,39.36121
"1000",-77.0575,38.8994
"1001",-77.057913,39.239043
"1002",-77.06,37.19
"1003",-77.066207,37.408412
"1004",-77.0667948,45.3920188
"1005",-77.073196,44.398357
"1006",-77.0767,38.9711
"1007",-77.110879,42.665492
"1008",-77.112504,45.820071
"1009",-77.154922,44.394676
"1010",-77.17833,43.95758
"1011",-77.184555,44.42049
"1012",-77.188232,44.446922
"1013",-77.191292,38.852275
"1014",-77.203198,40.432615
"1015",-77.204338,44.475376
"1016",-77.2358,38.9842
"1017",-77.248871,42.80075
"1018",-77.25,38.19
"1019",-77.271925,40.86063
"1020",-77.284559,42.843584
"1021",-77.287364,43.123239
"1022",-77.324357,41.283934
"1023",-77.33287,44.500908
"1024",-77.33304,40.30564
"1025",-77.354187,43.952195
"1026",-77.37084,41.72653
"1027",-77.374495,41.774544
"1028",-77.403938,44.477081
"1029",-77.4171,41.17186
"1030",-77.44416,40.75007
"1031",-77.486031,39.657784
"1032",-77.494995,39.673325
"1033",-77.498197,42.599724
"1034",-77.509377,44.422417
"1035",-77.51556,40.4319
"1036",-77.54367,39.87206
"1037",-77.560736,39.389648
"1038",-77.58304,40.27786
"1039",-77.585204,44.089156
"1040",-77.585789,44.257156
"1041",-77.590567,42.6669
"1042",-77.604558,44.361748
"1043",-77.604797,41.114939
"1044",-77.61082,41.86118
"1045",-77.621261,40.783368
"1046",-77.640993,44.230427
"1047",-77.670661,42.959254
"1048",-77.672796,36.129107
"1049",-77.69415,41.55562
"1050",-77.69416,39.41677
"1051",-77.69416,40.25008
"1052",-77.704549,44.102252
"1053",-77.705677,43.028793
"1054",-77.706963,44.035978
"1055",-77.72194,39.63899
"1056",-77.72194,42.66673
"1057",-77.730483,39.323467
"1058",-77.758333,44.166667
"1059",-77.770652,40.711559
"1060",-77.77830125,40.75173157
"1061",-77.788156,44.347724
"1062",-77.811843,41.516803
"1063",-77.811856,44.371422
"1064",-77.816667,44.247222
"1065",-77.8392,38.7922
"1066",-77.845269,44.330357
"1067",-77.856568,44.557943
"1068",-77.859074,44.017053
"1069",-77.86,37.94
"1070",-77.89479,39.95275
"1071",-77.907401,42.812392
"1072",-77.9142,44.531528
"1073",-77.918193,40.705368
"1074",-77.918256,37.766837
"1075",-77.92,38.69
"1076",-77.938533,39.149314
"1077",-77.941223,44.534031
"1078",-77.942245,44.313054
"1079",-77.945456,44.451744
"1080",-77.946771,42.677444
"1081",-77.97194,40.16675
"1082",-78.016444,39.010511
"1083",-78.020765,41.403864
"1084",-78.024023,39.030885
"1085",-78.027732,41.430091
"1086",-78.033056,38.930556
"1087",-78.037929,44.473521
"1088",-78.038793,42.625683
"1089",-78.038898,41.608765
"1090",-78.045604,41.444281
"1091",-78.068499,39.765063
"1092",-78.08,38.89
"1093",-78.08306,40.61118
"1094",-78.09656,39.173253
"1095",-78.101188,44.503905
"1096",-78.107784,44.456333
"1097",-78.12455,40.404018
"1098",-78.130015,39.56241
"1099",-78.131248,44.572307
"1100",-78.135047,44.510566
"1101",-78.135589,42.659959
"1102",-78.13862,39.94453
"1103",-78.143192,39.79294
"1104",-78.144705,44.44778
"1105",-78.146,38.892
"1106",-78.157523,44.52438
"1107",-78.171126,44.553076
"1108",-78.181951,40.518983
"1109",-78.1876972,38.7881137
"1110",-78.19,37.69
"1111",-78.1940075,38.74861
"1112",-78.194253,44.189208
"1113",-78.194859,44.581845
"1114",-78.20746,44.531036
"1115",-78.2088657,38.6569764
"1116",-78.211171,35.517014
"1117",-78.214576,42.862606
"1118",-78.220147,44.501198
"1119",-78.233116,44.548237
"1120",-78.235038,44.521775
"1121",-78.238624,40.728587
"1122",-78.24298,38.823857
"1123",-78.26256667,38.74335
"1124",-78.264728,44.274466
"1125",-78.268547,44.477234
"1126",-78.269553,43.279548
"1127",-78.275911,44.585567
"1128",-78.276555,44.533192
"1129",-78.278275,44.515869
"1130",-78.279735,41.915221
"1131",-78.280463,40.572273
"1132",-78.2824,40.24222
"1133",-78.283081,44.487389
"1134",-78.29792,44.355507
"1135",-78.299943,44.483643
"1136",-78.301468,44.09169
"1137",-78.3045032,38.7088371
"1138",-78.3069,39.2536
"1139",-78.315912,44.569384
"1140",-78.316063,44.318763
"1141",-78.3190152,38.0577588
"1142",-78.3190152,38.0930315
"1143",-78.321177,44.270778
"1144",-78.324736,40.6034
"1145",-78.337387,44.55909
"1146",-78.34126,39.331807
"1147",-78.34494,44.471035
"1148",-78.353358,44.311885
"1149",-78.372411,44.379951
"1150",-78.377096,44.289886
"1151",-78.377423,44.421325
"1152",-78.388161,44.51894
"1153",-78.38863,43.16673
"1154",-78.401004,43.282912
"1155",-78.408792,44.094581
"1156",-78.414044,44.374715
"1157",-78.420097,44.439561
"1158",-78.43436,38.04396
"1159",-78.435509,44.54372
"1160",-78.437834,44.09082
"1161",-78.44,38.39
"1162",-78.44418,39.41676
"1163",-78.44927778,38.52533889
"1164",-78.451841,44.711147
"1165",-78.460581,44.242935
"1166",-78.465971,44.469556
"1167",-78.47195,39.11122
"1168",-78.480901,44.524004
"1169",-78.483392,44.267988
"1170",-78.483405,44.783549
"1171",-78.485319,38.128523
"1172",-78.488297,44.550743
"1173",-78.496042,39.745123
"1174",-78.49973,39.55565
"1175",-78.49974,39.69453
"1176",-78.5,39
"1177",-78.518071,39.770129
"1178",-78.5218496,44.6054161
"1179",-78.52751,39.52787
"1180",-78.52753,43.25006
"1181",-78.527707,44.534741
"1182",-78.536237,44.69286
"1183",-78.544449,44.780094
"1184",-78.545263,44.267792
"1185",-78.58,37.92
"1186",-78.594852,44.136222
"1187",-78.595056,45.551853
"1188",-78.607378,39.989152
"1189",-78.61,38
"1190",-78.620903,44.254188
"1191",-78.6238036,38.3120197
"1192",-78.629721,39.814154
"1193",-78.62976,39.47854
"1194",-78.632745,44.220908
"1195",-78.63863,40.66673
"1196",-78.641966,38.000118
"1197",-78.656867,44.260913
"1198",-78.660304,40.555009
"1199",-78.663497,42.891103
"1200",-78.66641,39.72231
"1201",-78.674112,44.14685
"1202",-78.677254,44.045959
"1203",-78.6825691,38.2492597
"1204",-78.6894898,38.3119833
"1205",-78.693281,43.979
"1206",-78.711613,39.831424
"1207",-78.72,35.97
"1208",-78.72617,39.821925
"1209",-78.732409,38.838963
"1210",-78.738022,44.745579
"1211",-78.74975,42.44451
"1212",-78.75,38.83
"1213",-78.764478,38.442201
"1214",-78.77368,44.560228
"1215",-78.77753,42.25006
"1216",-78.7799288,38.2536746
"1217",-78.7805417,38.1041718
"1218",-78.783782,43.874222
"1219",-78.79361,44.59639
"1220",-78.796608,44.571908
"1221",-78.80336,40.620648
"1222",-78.809713,44.26147
"1223",-78.812805,44.218167
"1224",-78.828738,43.928542
"1225",-78.829437,44.676505
"1226",-78.83,37.64
"1227",-78.83,38.06
"1228",-78.85088889,38.0394
"1229",-78.85186,42.4475
"1230",-78.859539,38.218183
"1231",-78.86,37.03
"1232",-78.86086,40.77784
"1233",-78.86086,39.22233
"1234",-78.863359,40.799227
"1235",-78.877882,43.915867
"1236",-78.88863,39.55565
"1237",-78.88863,39.41676
"1238",-78.88864,38.889
"1239",-78.896476,43.853763
"1240",-78.9055364,41.3997552
"1241",-78.91015,39.21069
"1242",-78.91043,44.153286
"1243",-78.914658,44.034458
"1244",-78.91641,39.58342
"1245",-78.92,38.67
"1246",-78.92349399,43.90782381
"1247",-78.9353871,41.388622
"1248",-78.945695,40.673835
"1249",-78.9477644,41.852601
"1250",-78.949361,38.155108
"1251",-78.9562589,41.8336232
"1252",-78.96194,40.11063
"1253",-78.97,38.39
"1254",-78.97197,40.16674
"1255",-78.9755408,41.3746094
"1256",-78.983333,40.233333
"1257",-78.99975,39.50009
"1258",-78.99975,39.55565
"1259",-79.0015697,41.3606264
"1260",-79.005259,38.273721
"1261",-79.010533,43.25212
"1262",-79.03,38.58
"1263",-79.03330964,43.94705048
"1264",-79.04258,44.687155
"1265",-79.044678,43.139696
"1266",-79.048908,43.161297
"1267",-79.048987,35.913707
"1268",-79.049444,39.854722
"1269",-79.049719,44.722412
"1270",-79.056988,43.107987
"1271",-79.069272,43.207692
"1272",-79.070488,44.005528
"1273",-79.0716631,41.3548963
"1274",-79.078287,43.070866
"1275",-79.08309,38.86122
"1276",-79.087331,43.140976
"1277",-79.10008076,43.91724483
"1278",-79.10321,41.32987
"1279",-79.1094593,41.8223601
"1280",-79.11,37.81
"1281",-79.11027342,43.89901083
"1282",-79.11087,39.50009
"1283",-79.123733,42.43565
"1284",-79.1312072,41.3234895
"1285",-79.136111,42.374167
"1286",-79.13865,39.30566
"1287",-79.14,38.58
"1288",-79.155591,43.813597
"1289",-79.16643,41.86117
"1290",-79.16643,38.69456
"1291",-79.16643,38.72234
"1292",-79.173825,43.115108
"1293",-79.1746729,38.59762
"1294",-79.174752,44.046622
"1295",-79.17508,42.36111
"1296",-79.1942,39.36121
"1297",-79.19501845,43.84747654
"1298",-79.195444,43.779505
"1299",-79.197617,42.373667
"1300",-79.19771,39.208994
"1301",-79.208002,42.45005
"1302",-79.2123076,41.5938793
"1303",-79.214494,43.733226
"1304",-79.218133,45.327774
"1305",-79.22198,40.50007
"1306",-79.22871,44.650428
"1307",-79.232003,41.3575
"1308",-79.248078,42.559076
"1309",-79.24976,39.08344
"1310",-79.25,40.3667
"1311",-79.255,41.54493
"1312",-79.2562674,41.8375535
"1313",-79.258725,37.8391
"1314",-79.26919204,44.00890396
"1315",-79.27754,39.33343
"1316",-79.27754,39.30566
"1317",-79.287405,41.7930886
"1318",-79.295224,44.066337
"1319",-79.30531,40.13896
"1320",-79.30532,42.38895
"1321",-79.31101476,43.90964601
"1322",-79.31148647,44.0390229
"1323",-79.316667,44.783333
"1324",-79.316848,37.521807
"1325",-79.31792,42.43407
"1326",-79.319549,43.701761
"1327",-79.324348,43.032838
"1328",-79.330759,34.028361
"1329",-79.3358935,41.7237841
"1330",-79.35251,43.12203
"1331",-79.35867,43.69737
"1332",-79.3604,44.58634
"1333",-79.36356,42.47294
"1334",-79.38333,44.85
"1335",-79.38497,44.07692
"1336",-79.38738,43.67566
"1337",-79.38865,38.5279
"1338",-79.39,38.42
"1339",-79.39216,44.7982
"1340",-79.40186,41.61247
"1341",-79.4099,44.14751
"1342",-79.41214,39.93321
"1343",-79.42161,43.15408
"1344",-79.4273,43.748
"1345",-79.42738,43.99425
"1346",-79.43059,41.62463
"1347",-79.43357,41.53576
"1348",-79.43646,44.59367
"1349",-79.43827,41.47794
"1350",-79.44512,38.62806
"1351",-79.45243,43.99738
"1352",-79.4545,45.84121
"1353",-79.45879,38.5741
"1354",-79.46019,38.59789
"1355",-79.47134,43.9756
"1356",-79.47199,38.77789
"1357",-79.47199,38.69456
"1358",-79.47755,34.05673
"1359",-79.4782,44.07055
"1360",-79.47921,38.55456
"1361",-79.48722,44.11925
"1362",-79.48853,44.60105
"1363",-79.49458,39.87088
"1364",-79.49806,40.71451
"1365",-79.49911,43.62961
"1366",-79.49977,42.08339
"1367",-79.5,38.17
"1368",-79.51346,44.03422
"1369",-79.51682,43.93481
"1370",-79.52481,43.89896
"1371",-79.52733,40.82246
"1372",-79.53556,44.25074
"1373",-79.53598,38.67292
"1374",-79.537,44.024
"1375",-79.54452,43.58272
"1376",-79.55736,44.5419
"1377",-79.55783,40.83379
"1378",-79.55797,40.70592
"1379",-79.559,41.45276
"1380",-79.56315,44.14976
"1381",-79.5653,37.89081
"1382",-79.56711,43.18873
"1383",-79.56951,44.56146
"1384",-79.57513,39.29081
"1385",-79.5807,38.5422
"1386",-79.60608,40.7026
"1387",-79.60661,44.15688
"1388",-79.60828,38.38478
"1389",-79.6087,43.51935
"1390",-79.61,38.19
"1391",-79.61057,42.9043
"1392",-79.61089,38.91678
"1393",-79.61089,39.11122
"1394",-79.61158,44.54937
"1395",-79.61528,43.49222
"1396",-79.61572,43.58591
"1397",-79.61921,47.41653
"1398",-79.62594,44.39924
"1399",-79.62641,44.53452
"1400",-79.6374,44.01325
"1401",-79.64766,43.62766
"1402",-79.65068,43.53453
"1403",-79.65532,37.50142
"1404",-79.65569,43.55161
"1405",-79.65767,41.14938
"1406",-79.66213,44.63713
"1407",-79.66304,43.47873
"1408",-79.66836,44.5804
"1409",-79.67353,43.59998
"1410",-79.67642,41.69276
"1411",-79.68027,44.35761
"1412",-79.68415,40.42532
"1413",-79.6889,40.15337
"1414",-79.69247,43.41507
"1415",-79.69422,41.05562
"1416",-79.71124,43.20651
"1417",-79.71159,39.15696
"1418",-79.71856,43.60446
"1419",-79.72083,40.11278
"1420",-79.72615,43.90154
"1421",-79.72712,40.20761
"1422",-79.72854,39.12215
"1423",-79.73534,43.62598
"1424",-79.74232,44.4471
"1425",-79.74485,43.73767
"1426",-79.74744,43.4085
"1427",-79.75473,43.46437
"1428",-79.75855,41.19571
"1429",-79.75983,40.38103
"1430",-79.76212,45.33191
"1431",-79.76569,36.62389
"1432",-79.77216,43.50385
"1433",-79.77702,41.98125
"1434",-79.77885,44.30359
"1435",-79.78,36.64
"1436",-79.78495,35.63899
"1437",-79.78772,43.42629
"1438",-79.79474,43.18576
"1439",-79.79715,41.93535
"1440",-79.79981,44.15195
"1441",-79.80656,43.58755
"1442",-79.80885,43.75612
"1443",-79.81041,44.39058
"1444",-79.81051,44.13752
"1445",-79.81453,41.39758
"1446",-79.81486,44.23579
"1447",-79.81777,43.71578
"1448",-79.82703,43.6416
"1449",-79.83,37.28
"1450",-79.83,37.58
"1451",-79.83313,39.11121
"1452",-79.83635,41.28091
"1453",-79.84128,43.30344
"1454",-79.8414,43.38847
"1455",-79.84932,44.74127
"1456",-79.8512,40.50641
"1457",-79.86414,44.12345
"1458",-79.86519,43.6209
"1459",-79.86589,44.84972
"1460",-79.87167,44.14466
"1461",-79.87341,44.33691
"1462",-79.87695,43.64139
"1463",-79.87714,40.43176
"1464",-79.87821,43.42304
"1465",-79.8794,43.3307
"1466",-79.88697,43.24508
"1467",-79.88712,35.66549
"1468",-79.88867,41.30561
"1469",-79.89,38.03
"1470",-79.89265,43.27863
"1471",-79.893,40.83048
"1472",-79.89507,44.10669
"1473",-79.89799,43.79552
"1474",-79.8981,40.13785
"1475",-79.89883,43.73126
"1476",-79.89909,40.43624
"1477",-79.90058,43.37721
"1478",-79.90268,44.67652
"1479",-79.90887,43.91751
"1480",-79.9099,43.43038
"1481",-79.91014,43.4763
"1482",-79.9111,43.41192
"1483",-79.91366,43.33099
"1484",-79.91503,43.7375
"1485",-79.91606,43.88704
"1486",-79.92169,43.98028
"1487",-79.92685,44.09902
"1488",-79.92899,43.77109
"1489",-79.92995,43.28827
"1490",-79.93294,39.77613
"1491",-79.93553,43.21904
"1492",-79.93648,43.25633
"1493",-79.94543,43.78608
"1494",-79.94958,43.73519
"1495",-79.95074,43.65129
"1496",-79.95783,43.61755
"1497",-79.96101,43.50411
"1498",-79.96102,43.56477
"1499",-79.96182,44.05138
"1500",-79.96336,44.20898
"1501",-79.96508,44.07677
"1502",-79.96524,43.95643
"1503",-79.96687,40.5429
"1504",-79.96802,43.68893
"1505",-79.97008,40.59668
"1506",-79.97112,43.58508
"1507",-79.97114,43.20547
"1508",-79.972,41.52783
"1509",-79.97201,38.75011
"1510",-79.97212,43.34875
"1511",-79.97294,43.83102
"1512",-79.97558,44.11841
"1513",-79.97677,43.79256
"1514",-79.97714,43.61157
"1515",-79.97913,43.22436
"1516",-79.98268,40.96821
"1517",-79.98444,43.98101
"1518",-79.98518,43.64454
"1519",-79.98933,40.70837
"1520",-79.99587,44.21339
"1521",-79.99628,43.31853
"1522",-79.99636,43.52413
"1523",-80.00158,40.79705
"1524",-80.00184,40.28641
"1525",-80.00206,43.21334
"1526",-80.0029,39.96147
"1527",-80.00349,44.14871
"1528",-80.0062,43.81455
"1529",-80.01064,44.26157
"1530",-80.01076,43.93495
"1531",-80.01431,43.98639
"1532",-80.02537,44.10207
"1533",-80.02769,37.62953
"1534",-80.03349,40.62134
"1535",-80.03877,44.2188
"1536",-80.03937,40.95189
"1537",-80.04463,36.07462
"1538",-80.04785,39.74851
"1539",-80.05228,40.37005
"1540",-80.05234,44.01341
"1541",-80.06,37.83
"1542",-80.06863,41.33842
"1543",-80.06941,38.90286
"1544",-80.07098,43.88957
"1545",-80.08181,40.54172
"1546",-80.08447,41.00881
"1547",-80.08494,41.15918
"1548",-80.09277,42.0675
"1549",-80.09932,38.22493
"1550",-80.10455,43.20085
"1551",-80.109,43.36673
"1552",-80.11,36.94
"1553",-80.11878,40.51392
"1554",-80.12027,44.15057
"1555",-80.13023,43.52536
"1556",-80.13868,38.2779
"1557",-80.13869,38.97232
"1558",-80.14523,41.88475
"1559",-80.1492,41.05338
"1560",-80.15644,41.43229
"1561",-80.16672,40.5184
"1562",-80.18038,40.92589
"1563",-80.1827,44.27839
"1564",-80.18332,43.16419
"1565",-80.18429,40.6308
"1566",-80.19231,44.29457
"1567",-80.19424,38.2779
"1568",-80.19904,40.23954
"1569",-80.20329,43.21213
"1570",-80.20346,43.4845
"1571",-80.20552,43.53882
"1572",-80.20715,44.27465
"1573",-80.20817,44.33879
"1574",-80.20953,40.93596
"1575",-80.21768,40.55737
"1576",-80.22,37.33
"1577",-80.222,41.83339
"1578",-80.22506,40.58923
"1579",-80.22538,42.69354
"1580",-80.23014,40.88764
"1581",-80.23317,44.38844
"1582",-80.23406,44.44522
"1583",-80.23512,43.54421
"1584",-80.23791,43.26093
"1585",-80.23847,42.6442
"1586",-80.24033,36.08764
"1587",-80.24129,43.18541
"1588",-80.25119,42.67804
"1589",-80.25187,43.28085
"1590",-80.25655,43.6164
"1591",-80.25675,42.8122
"1592",-80.25809,43.25961
"1593",-80.26474,39.74873
"1594",-80.2657,43.55878
"1595",-80.27189,44.42961
"1596",-80.2852,42.66566
"1597",-80.28858,36.42147
"1598",-80.29436,37.44058
"1599",-80.29839,41.63466
"1600",-80.30736,43.396
"1601",-80.30763,43.12618
"1602",-80.32016,44.44327
"1603",-80.32095,40.63071
"1604",-80.32589,43.37469
"1605",-80.33093,43.35139
"1606",-80.33287,43.42285
"1607",-80.33656,40.66422
"1608",-80.33728,43.33072
"1609",-80.33845,42.7002
"1610",-80.33892,40.02668
"1611",-80.33983,43.20988
"1612",-80.34242,40.87263
"1613",-80.34384,40.53433
"1614",-80.35299,43.00905
"1615",-80.35842,42.64551
"1616",-80.36398,41.44534
"1617",-80.36453,40.51185
"1618",-80.36809,40.45506
"1619",-80.36889,36.72567
"1620",-80.37302,41.32714
"1621",-80.3752,42.1523
"1622",-80.37543,43.3675
"1623",-80.38296,41.58777
"1624",-80.38572,42.87068
"1625",-80.38574,43.26479
"1626",-80.38624,42.95102
"1627",-80.38654,40.17036
"1628",-80.39,37
"1629",-80.39264,43.45106
"1630",-80.39332,43.35103
"1631",-80.39951,44.3994
"1632",-80.40324,42.67135
"1633",-80.40503,41.64082
"1634",-80.4103,37.13581
"1635",-80.41646,41.66672
"1636",-80.4184,43.44292
"1637",-80.42178,34.69393
"1638",-80.42258,39.74402
"1639",-80.42419,40.72331
"1640",-80.42423,44.28168
"1641",-80.42609,43.39754
"1642",-80.4275,39.87833
"1643",-80.42869,42.743
"1644",-80.44458,43.52291
"1645",-80.45026,44.41625
"1646",-80.45072,43.20662
"1647",-80.46041,43.40828
"1648",-80.46437,43.4698
"1649",-80.46802,44.42213
"1650",-80.47201,37.61123
"1651",-80.47203,38.58344
"1652",-80.4742,42.65996
"1653",-80.47476,43.43864
"1654",-80.47629,37.72108
"1655",-80.47699,40.70009
"1656",-80.48192,41.18862
"1657",-80.48327,35.23983
"1658",-80.48426,40.02135
"1659",-80.48836,42.59881
"1660",-80.48871,43.39244
"1661",-80.50597,43.20137
"1662",-80.51408,44.23583
"1663",-80.51418,43.40942
"1664",-80.51439,44.41571
"1665",-80.51509,42.60996
"1666",-80.51521,39.9607
"1667",-80.51551,43.48605
"1668",-80.51804,44.36679
"1669",-80.5211,44.3105
"1670",-80.52208,43.54708
"1671",-80.52759,38.63899
"1672",-80.5287,43.52623
"1673",-80.5332,39.06088
"1674",-80.54168,35.36016
"1675",-80.547,43.53563
"1676",-80.54763,44.31781
"1677",-80.55281,42.6946
"1678",-80.5546,44.49607
"1679",-80.55535,41.88894
"1680",-80.55537,38.83343
"1681",-80.55537,38.63899
"1682",-80.55537,38.91676
"1683",-80.55706,44.45351
"1684",-80.55719,44.40069
"1685",-80.5578,44.52701
"1686",-80.5643,43.57511
"1687",-80.5675,43.45995
"1688",-80.57232,43.53667
"1689",-80.57999,43.4948
"1690",-80.58059,37.67405
"1691",-80.58345,43.47669
"1692",-80.58411,43.43972
"1693",-80.58681,40.79005
"1694",-80.59438,40.67562
"1695",-80.59704,43.55133
"1696",-80.60732,39.59996
"1697",-80.62079,44.4999
"1698",-80.62263,41.01334
"1699",-80.6387,38.69454
"1700",-80.63871,39.02787
"1701",-80.64,37.25
"1702",-80.66929,44.50201
"1703",-80.67683,41.00262
"1704",-80.68582,36.93128
"1705",-80.68815,41.07028
"1706",-80.69426,39.00009
"1707",-80.69985,43.87516
"1708",-80.70147,38.71522
"1709",-80.7018,43.12437
"1710",-80.71188,44.38254
"1711",-80.71857,44.49169
"1712",-80.72,34.83
"1713",-80.72028,36.57947
"1714",-80.72083,37.57401
"1715",-80.72157,43.67038
"1716",-80.73152,39.41478
"1717",-80.73722,44.59837
"1718",-80.74506,43.49031
"1719",-80.75,36.92
"1720",-80.76017,41.16897
"1721",-80.76588,39.39664
"1722",-80.77542,43.12893
"1723",-80.77576,40.12855
"1724",-80.77759,37.75012
"1725",-80.77759,39.75008
"1726",-80.7776,38.69454
"1727",-80.7776,39.25008
"1728",-80.77868,44.49589
"1729",-80.77881,41.07315
"1730",-80.78,37.31
"1731",-80.79951,44.78955
"1732",-80.80039,36.08331
"1733",-80.80536,40.52784
"1734",-80.80538,39.52786
"1735",-80.81396,42.64624
"1736",-80.81885,44.59946
"1737",-80.83316,39.22231
"1738",-80.83316,39.50008
"1739",-80.86,35.11
"1740",-80.86551,44.58591
"1741",-80.87286,44.56439
"1742",-80.87345,39.60062
"1743",-80.88939,44.39053
"1744",-80.93357,44.52649
"1745",-80.93507,37.11809
"1746",-80.94425,37.44456
"1747",-80.94669,38.91527
"1748",-80.95396,37.59211
"1749",-80.95723,44.75008
"1750",-80.9603,43.84712
"1751",-80.97,35.17
"1752",-80.97203,37.44456
"1753",-80.98465,41.85586
"1754",-80.99981,41.25006
"1755",-81.01593,42.79317
"1756",-81.02759,37.58345
"1757",-81.02761,38.44455
"1758",-81.02854,41.43784
"1759",-81.03,37.14
"1760",-81.07001,40.95056
"1761",-81.07312,44.81478
"1762",-81.08,37.06
"1763",-81.09087,41.52782
"1764",-81.10911,38.23139
"1765",-81.10946,41.11538
"1766",-81.12942,37.5828
"1767",-81.1297,43.06087
"1768",-81.14586,36.65637
"1769",-81.15346,41.12079
"1770",-81.15703,41.73924
"1771",-81.15805,37.7141
"1772",-81.16379,42.96609
"1773",-81.16648,37.30567
"1774",-81.16649,38.08344
"1775",-81.17,36.67
"1776",-81.17016,42.66461
"1777",-81.17076,38.01359
"1778",-81.19336,43.14331
"1779",-81.19341,43.06719
"1780",-81.19814,37.08866
"1781",-81.21405,42.9539
"1782",-81.21517,36.54564
"1783",-81.23315,43.02659
"1784",-81.24834,38.61547
"1785",-81.25452,43.04271
"1786",-81.26127,37.97737
"1787",-81.2709,35.13665
"1788",-81.27167,42.96719
"1789",-81.28153,44.66197
"1790",-81.28632,43.00874
"1791",-81.29478,43.35989
"1792",-81.30521,41.7296
"1793",-81.30538,37.639
"1794",-81.30539,38.33344
"1795",-81.30882,41.04451
"1796",-81.30903,41.15656
"1797",-81.31903,36.56693
"1798",-81.32202,42.67297
"1799",-81.32482,42.94165
"1800",-81.33305,37.77226
"1801",-81.33316,37.61123
"1802",-81.33629,36.46426
"1803",-81.3522,41.08261
"1804",-81.35507,41.06042
"1805",-81.35547,41.68174
"1806",-81.36,36.58
"1807",-81.36094,37.33345
"1808",-81.38097,36.42855
"1809",-81.38871,37.33345
"1810",-81.39237,36.5494
"1811",-81.39392,43.02086
"1812",-81.4,36.4
"1813",-81.40593,42.87955
"1814",-81.41651,39.83341
"1815",-81.43333,42.88333
"1816",-81.43972,41.08342
"1817",-81.45158,43.35786
"1818",-81.48349,37.99194
"1819",-81.49177,40.03364
"1820",-81.49305,36.33852
"1821",-81.49984,39.94452
"1822",-81.50855,41.1259
"1823",-81.51002,41.22267
"1824",-81.51546,40.93695
"1825",-81.52534,41.0639
"1826",-81.52751,41.12745
"1827",-81.54195,41.21124
"1828",-81.54617,41.1343
"1829",-81.5554,38.88897
"1830",-81.56667,42.56667
"1831",-81.56781,41.28083
"1832",-81.5704,40.91481
"1833",-81.5715,36.39096
"1834",-81.58222,41.14287
"1835",-81.58711,38.1592
"1836",-81.59782,41.11403
"1837",-81.59813,41.32352
"1838",-81.60966,43.70699
"1839",-81.61094,37.61122
"1840",-81.61334,41.06691
"1841",-81.63129,44.17467
"1842",-81.63827,34.72036
"1843",-81.64282,37.54011
"1844",-81.644,36.16251
"1845",-81.64979,40.04048
"1846",-81.6635,42.42294
"1847",-81.68912,36.02109
"1848",-81.70964,34.74224
"1849",-81.7151,35.79196
"1850",-81.72902,42.63573
"1851",-81.74113,37.49443
"1852",-81.74984,38.02788
"1853",-81.74984,37.91677
"1854",-81.75613,43.44576
"1855",-81.77763,39.52785
"1856",-81.77943,40.97011
"1857",-81.79244,40.36492
"1858",-81.79444,40.22684
"1859",-81.80172,38.47313
"1860",-81.80541,40.58339
"1861",-81.81,36.31
"1862",-81.82153,36.1502
"1863",-81.82426,38.56491
"1864",-81.85354,42.51904
"1865",-81.86096,38.16676
"1866",-81.86096,38.33343
"1867",-81.86818,43.22225
"1868",-81.87858,43.35422
"1869",-81.89953,43.07095
"1870",-81.90536,39.64474
"1871",-81.9091,37.23991
"1872",-81.91653,39.77785
"1873",-81.91844,37.27523
"1874",-81.91926,36.56142
"1875",-81.93224,42.46637
"1876",-81.94016,35.91874
"1877",-81.97208,39.33341
"1878",-81.97209,40.41673
"1879",-81.97717,42.49735
"1880",-82.00852,35.93793
"1881",-82.02611,39.57668
"1882",-82.02764,41.22228
"1883",-82.0554,37.61122
"1884",-82.06464,39.54624
"1885",-82.07056,40.38069
"1886",-82.09238,39.24226
"1887",-82.09855,36.16941
"1888",-82.11,36.97
"1889",-82.1124,36.2106
"1890",-82.11929,39.49641
"1891",-82.15443,40.42881
"1892",-82.15904,37.198
"1893",-82.16965,36.27183
"1894",-82.1851,35.82911
"1895",-82.19,37.31
"1896",-82.19001,37.89474
"1897",-82.19127,35.70881
"1898",-82.2,35.3
"1899",-82.20917,35.75864
"1900",-82.21876,42.18593
"1901",-82.21957,35.21553
"1902",-82.22,36.72
"1903",-82.22209,39.05563
"1904",-82.22432,35.79807
"1905",-82.23845,35.20817
"1906",-82.24986,37.88899
"1907",-82.24987,39.86118
"1908",-82.24988,40.55562
"1909",-82.25171,35.31659
"1910",-82.26369,39.55136
"1911",-82.27455,34.58792
"1912",-82.27589,39.12867
"1913",-82.28,37.19
"1914",-82.28,37.5
"1915",-82.3,37.47
"1916",-82.30542,37.86121
"1917",-82.3202,35.6045
"1918",-82.33296,34.05804
"1919",-82.33691,35.21696
"1920",-82.36099,39.52785
"1921",-82.44,36.86
"1922",-82.45435,34.21842
"1923",-82.45587,39.49663
"1924",-82.4721,38.9723
"1925",-82.47566,39.2864
"1926",-82.47678,37.88297
"1927",-82.48235,35.41528
"1928",-82.49795,34.19041
"1929",-82.49988,38.9723
