"","Longitude","Latitude"
"109",-65.89027,46.60789
"110",-65.89034,46.60792
"111",-65.89034,46.60836
"112",-65.89039,46.6082
"113",-65.89056,46.60745
"114",-65.89078,46.60608
"115",-65.89082,46.60552
"116",-65.89088,46.60587
"117",-65.89091,46.60648
"118",-65.89093,46.60509
"119",-65.89094,46.6059
"120",-65.89097,46.60581
"121",-65.90002,45.51267
"122",-65.9001,45.51258
"123",-65.90013,45.5126
"124",-65.90112,45.51218
"125",-65.90372,45.50978
"126",-65.90407,45.50907
"127",-65.9041,45.50938
"128",-65.9041,45.50883
"129",-65.90413,45.50905
"130",-65.90413,45.50895
"131",-65.90425,45.5082
"132",-65.90425,45.50835
"133",-65.9077,46.60605
"134",-65.9143,45.50348
"135",-65.91717,45.50238
"136",-65.92852,45.49233
"137",-66.00795,46.58463
"138",-66.008133,46.5847
"139",-66.00819,46.58468
"140",-66.00822,46.58441
"141",-66.00969,46.58398
"142",-66.01537,46.58029
"143",-66.02299,46.58255
"144",-66.0232172,46.5815211
"145",-66.0237514,46.581301
"146",-66.0239152,46.5811703
"147",-66.0242642,46.5798023
"148",-66.0246294,46.5809999
"149",-66.02469,46.5824
"150",-66.0248052,46.5808874
"151",-66.0252398,46.5808178
"152",-66.0255204,46.5806991
"153",-66.0256805,46.5813512
"154",-66.0257488,46.580579
"155",-66.0259166,46.5813304
"156",-66.0260272,46.5797852
"157",-66.0260447,46.5801817
"158",-66.0260946,46.581416
"159",-66.0263974,46.5813699
"160",-66.0264183,46.5831344
"161",-66.026482,46.5826861
"162",-66.0264886,46.5818493
"163",-66.0265444,46.5824987
"164",-66.0265491,46.5812208
"165",-66.026569,46.5820493
"166",-66.0265789,46.5823466
"167",-66.0266448,46.5830503
"168",-66.0266531,46.5828975
"169",-66.0266898,46.5824665
"170",-66.0266996,46.5827638
"171",-66.0267021,46.5812878
"172",-66.0267321,46.5826476
"173",-66.0267483,46.581397
"174",-66.026765,46.5829995
"175",-66.0267773,46.5822978
"176",-66.0268213,46.5817319
"177",-66.026855,46.5818318
"178",-66.0268892,46.5823997
"179",-66.0269018,46.581932
"180",-66.026902,46.58312
"181",-66.026916,46.5821484
"182",-66.05,46.583333
"183",-66.093286,45.681982
"184",-66.122472,45.633334
"185",-66.122602,45.63424
"186",-66.122858,45.633238
"187",-66.12552,45.46955
"188",-66.135553,45.571451
"189",-66.150241,45.353039
"190",-66.16607,46.54552
"191",-66.16739,46.54615
"192",-66.16756,46.54517
"193",-66.16759,46.5453
"194",-66.16782,46.54521
"195",-66.16803,46.54504
"196",-66.16804,46.54522
"197",-66.16812,46.5452
"198",-66.16861,46.5452
"199",-66.16879,46.54493
"200",-66.169338,45.438321
"201",-66.16939,46.54502
"202",-66.169433,46.54515
"203",-66.16948,46.54495
"204",-66.16956,46.54517
"205",-66.16959,46.54527
"206",-66.16978,46.54542
"207",-66.17027,46.54533
"208",-66.17049,46.5454
"209",-66.17075,46.54532
"210",-66.17081,46.54538
"211",-66.173779,45.441761
"212",-66.184884,45.922588
"213",-66.21658,46.52859
"214",-66.21693,46.52788
"215",-66.21698,46.52758
"216",-66.21833,46.52697
"217",-66.21865,46.52722
"218",-66.21907,46.52663
"219",-66.21975,46.52648
"220",-66.22003,46.52723
"221",-66.22008,46.05904
"222",-66.22045,46.52713
"223",-66.2206,46.52607
"224",-66.221,46.52593
"225",-66.221,46.52723
"226",-66.22122,46.52693
"227",-66.22143,46.06123
"228",-66.22222,46.52655
"229",-66.2225,46.52677
"230",-66.22307,46.52577
"231",-66.2231,46.52558
"232",-66.22345,46.52545
"233",-66.22435,46.52513
"234",-66.22652,46.5248
"235",-66.246905,45.999817
"236",-66.27171,45.89312
"237",-66.27177,45.89337
"238",-66.2718,45.89296
"239",-66.2718,45.89287
"240",-66.27182,45.89287
"241",-66.27884,45.88981
"242",-66.28044,45.89278
"243",-66.28076,45.89304
"244",-66.28997,45.87606
"245",-66.29263,45.87758
"246",-66.29688,45.8814
"247",-66.29869,45.88346
"248",-66.298742,45.883303
"249",-66.299376,45.88417
"250",-66.2994624,45.8842985
"251",-66.2996161,45.8859133
"252",-66.2997387,45.884449
"253",-66.2998834,45.8854515
"254",-66.2999835,45.8847158
"255",-66.3005528,45.8849363
"256",-66.30057,45.88495
"257",-66.3006,45.88605
"258",-66.3006964,45.8851647
"259",-66.3008952,45.8855835
"260",-66.300982,45.885406
"261",-66.3012377,45.8854296
"262",-66.3017143,45.8857018
"263",-66.301947,45.885985
"264",-66.3032891,45.8864501
"265",-66.303377,45.886851
"266",-66.3034026,45.8867678
"267",-66.3039826,45.8870335
"268",-66.304459,45.887306
"269",-66.3045128,45.886731
"270",-66.3050621,45.8860329
"271",-66.3051282,45.8873306
"272",-66.305264,45.887683
"273",-66.3052786,45.8876852
"274",-66.306115,45.8877139
"275",-66.306316,45.887816
"276",-66.3066797,45.8877632
"277",-66.306733,45.887816
"278",-66.307106,45.887797
"279",-66.3071397,45.8878461
"280",-66.307246,45.888071
"281",-66.3074199,45.8879157
"282",-66.307648,45.888005
"283",-66.3076832,45.8875349
"284",-66.3083167,45.8874958
"285",-66.3086457,45.8876206
"286",-66.3089881,45.8877367
"287",-66.309331,45.887904
"288",-66.3093678,45.8878806
"289",-66.3101715,45.8880526
"290",-66.3106213,45.8880812
"291",-66.310747,45.8873461
"292",-66.3112714,45.8874304
"293",-66.3113493,45.8876843
"294",-66.3118529,45.8873991
"295",-66.3122171,45.8875967
"296",-66.3126454,45.8859326
"297",-66.3128832,45.8874143
"298",-66.3129533,45.887299
"299",-66.3140508,45.8859207
"300",-66.35604,45.8932
"301",-66.35624,45.89185
"302",-66.35698,45.89385
"303",-66.35789,45.89383
"304",-66.36079,45.88886
"305",-66.36111,45.88865
"306",-66.36237,45.8847
"307",-66.36336,45.89026
"308",-66.36349,45.89005
"309",-66.36361,45.89193
"310",-66.3638,45.88848
"311",-66.36403,45.8926
"312",-66.36457,45.89261
"313",-66.36497,45.8939
"314",-66.36519,45.89359
"315",-66.36536,45.89288
"316",-66.38047,45.88568
"317",-66.38107,45.88245
"318",-66.39405,45.87774
"319",-66.40327,45.87734
"320",-66.41236,45.91625
"321",-66.413,45.899138
"322",-66.41358,45.90009
"323",-66.41367,45.900014
"324",-66.415271,45.81892
"325",-66.42385,45.89117
"326",-66.42612,45.89325
"327",-66.42884,45.8931
"328",-66.42908,45.89374
"329",-66.46942,45.85464
"330",-66.47015,45.8548
"331",-66.47016,45.85483
"332",-66.47025,45.85462
"333",-66.470851,45.847602
"334",-66.479,45.85268
"335",-66.47925,45.85259
"336",-66.47945,45.85256
"337",-66.4795,45.85233
"338",-66.47952,45.85265
"339",-66.47971,45.85226
"340",-66.4799,45.85241
"341",-66.48003,45.85229
"342",-66.48022,45.85249
"343",-66.48028,45.85225
"344",-66.48029,45.85262
"345",-66.48032,45.85251
"346",-66.48048,45.8526
"347",-66.48058,45.85209
"348",-66.4809,45.85205
"349",-66.48096,45.8521
"350",-66.48139,45.85098
"351",-66.48164,45.85238
"352",-66.4817,45.85233
"353",-66.48181,45.85229
"354",-66.48185,45.85399
"355",-66.48201,45.85403
"356",-66.48317,45.85149
"357",-66.4835,45.85435
"358",-66.48364,45.85434
"359",-66.48385,45.85264
"360",-66.48415,45.85434
"361",-66.48421,45.85268
"362",-66.48452,45.85258
"363",-66.4846,45.8547
"364",-66.48473,45.85465
"365",-66.48503,45.85472
"366",-66.48515,45.85477
"367",-66.48538,45.85461
"368",-66.48542,45.85485
"369",-66.48544,45.85463
"370",-66.4855,45.85455
"371",-66.48573,45.85477
"372",-66.48582,45.85467
"373",-66.48592,45.8549
"374",-66.48601,45.85315
"375",-66.48646,45.85317
"376",-66.48647,45.85486
"377",-66.48655,45.8548
"378",-66.4866,45.85308
"379",-66.4867,45.85379
"380",-66.48678,45.85475
"381",-66.48678,45.85534
"382",-66.48682,45.8553
"383",-66.48685,45.85534
"384",-66.48696,45.85472
"385",-66.48711,45.85475
"386",-66.4872,45.85514
"387",-66.48727,45.85483
"388",-66.4873,45.85491
"389",-66.48733,45.85287
"390",-66.48737,45.85518
"391",-66.48737,45.85477
"392",-66.48739,45.85293
"393",-66.48749,45.85497
"394",-66.4875,45.89002
"395",-66.48757,45.85511
"396",-66.48768,45.85501
"397",-66.48776,45.85534
"398",-66.48786,45.85502
"399",-66.48786,45.85522
"400",-66.48794,45.85509
"401",-66.4882,45.8556
"402",-66.48828,45.85555
"403",-66.48834,45.85545
"404",-66.48835,45.85291
"405",-66.48838,45.85546
"406",-66.48853,45.85548
"407",-66.48856,45.89058
"408",-66.48876,45.85547
"409",-66.48888,45.85557
"410",-66.48889,45.8527
"411",-66.48891,45.85297
"412",-66.48896,45.85278
"413",-66.48937,45.85587
"414",-66.48945,45.8559
"415",-66.4895,45.85583
"416",-66.48969,45.85278
"417",-66.48981,45.85624
"418",-66.48995,45.8561
"419",-66.49026,45.85649
"420",-66.49075,45.85696
"421",-66.49078,45.85688
"422",-66.49091,45.88819
"423",-66.49098,45.88776
"424",-66.4913,45.85674
"425",-66.49132,45.85263
"426",-66.49136,45.85716
"427",-66.49139,45.85282
"428",-66.49197,45.88696
"429",-66.49198,45.85253
"430",-66.49203,45.85738
"431",-66.4921,45.88694
"432",-66.492146,45.857388
"433",-66.49222,45.85731
"434",-66.49223,45.85714
"435",-66.49234,45.88634
"436",-66.49235,45.88627
"437",-66.492472,45.8575
"438",-66.49258,45.85262
"439",-66.4926,45.85251
"440",-66.49261,45.88464
"441",-66.49263,45.85255
"442",-66.492638,45.857527
"443",-66.49269,45.88594
"444",-66.49297,45.88152
"445",-66.49306,45.88131
"446",-66.49316,45.88135
"447",-66.49318,45.8853
"448",-66.493343,45.858093
"449",-66.49337,45.88483
"450",-66.49368,45.8847
"451",-66.49369,45.85309
"452",-66.49371,45.85289
"453",-66.49374,45.88417
"454",-66.49378,45.88378
"455",-66.493861,45.857583
"456",-66.493916,45.858277
"457",-66.49394,45.85294
"458",-66.49416,45.8801
"459",-66.49459,45.85329
"460",-66.49464,45.85323
"461",-66.494833,45.859
"462",-66.49498,45.88301
"463",-66.494987,45.859409
"464",-66.49511,45.88217
"465",-66.49525,45.8827
"466",-66.49532,45.85361
"467",-66.49548,45.85362
"468",-66.49554,45.85373
"469",-66.49587,45.88206
"470",-66.49598,45.88218
"471",-66.496083,45.859722
"472",-66.496167,45.859494
"473",-66.49625,45.88181
"474",-66.49641,45.8542
"475",-66.49641,45.8816
"476",-66.49678,45.88114
"477",-66.49689,45.88096
"478",-66.49725,45.88063
"479",-66.49903,45.86186
"480",-66.50027,45.86282
"481",-66.501968,45.864037
"482",-66.502388,45.864645
"483",-66.5025,45.86455
"484",-66.50404,45.86573
"485",-66.50516,45.86591
"486",-66.50662,45.8679
"487",-66.50763,45.86805
"488",-66.50772,45.8684
"489",-66.53109,45.78716
"490",-66.53119,45.78853
"491",-66.53136,45.78881
"492",-66.53146,45.78876
"493",-66.576033,45.902238
"494",-66.576626,46.002403
"495",-66.576714,45.901748
"496",-66.576762,45.901589
"497",-66.576779,45.902013
"498",-66.57681,45.902027
"499",-66.576887,45.901724
"500",-66.576971,45.901699
"501",-66.577054,46.002343
"502",-66.582507,45.988462
"503",-66.599475,45.983323
"504",-66.60488,45.925868
"505",-66.605512,45.926154
"506",-66.605582,45.926097
"507",-66.605687,45.926186
"508",-66.60573,45.92625
"509",-66.607551,45.926556
"510",-66.615181,46.192917
"511",-66.63223,45.94715
"512",-66.638585,46.258053
"513",-66.639149,46.257839
"514",-66.64687,45.9617
"515",-66.64878,45.96125
"516",-66.66264,45.95958
"517",-66.66271,45.95958
"518",-66.66572,45.95989
"519",-66.666862,45.964276
"520",-66.667009,45.964323
"521",-66.667105,45.96427
"522",-66.668267,45.964183
"523",-66.669269,45.963994
"524",-66.6713,45.96072
"525",-66.671308,46.270536
"526",-66.671859,46.270516
"527",-66.672434,46.270326
"528",-66.6729,45.96098
"529",-66.6734,45.96122
"530",-66.67446,45.96157
"531",-66.67552,45.96243
"532",-66.67715,45.96321
"533",-66.68288,45.96513
"534",-66.68562,45.98744
"535",-66.68649,45.98797
"536",-66.68658,45.98795
"537",-66.68688,45.98799
"538",-66.688464,45.990148
"539",-66.68881,45.98632
"540",-66.68897,45.96581
"541",-66.689,45.98634
"542",-66.68909,45.96582
"543",-66.6892,45.98608
"544",-66.68968,45.98614
"545",-66.69072,45.98466
"546",-66.691402,45.888311
"547",-66.69146,45.98676
"548",-66.69157,45.98779
"549",-66.6918,45.98801
"550",-66.69211,45.98599
"551",-66.69308,45.98742
"552",-66.6936,45.98804
"553",-66.69433,45.87066
"554",-66.69767,45.96689
"555",-66.69781,45.96692
"556",-66.69848,46.0029
"557",-66.699537,45.817803
"558",-66.69962,46.00309
"559",-66.70013,46.00329
"560",-66.70042,46.0055
"561",-66.70061,46.00626
"562",-66.70102,46.00424
"563",-66.70243,45.96613
"564",-66.70252,45.96596
"565",-66.70349,45.96594
"566",-66.70351,45.96666
"567",-66.70371,45.96725
"568",-66.70877,45.96769
"569",-66.7102,45.96764
"570",-66.71072,45.9675
"571",-66.71211,45.9677
"572",-66.71439,45.96785
"573",-66.71599,45.96762
"574",-66.71777,45.96761
"575",-66.72433,45.96772
"576",-66.72535,45.96781
"577",-66.72677,45.96781
"578",-66.72765,45.96774
"579",-66.727932,45.802892
"580",-66.7376,45.96688
"581",-66.7404,45.96644
"582",-66.74092,45.96669
"583",-66.74094,45.96733
"584",-66.74757,45.9665
"585",-66.74807,45.9665
"586",-66.750556,45.9511
"587",-66.751103,45.903877
"588",-66.75354,45.96712
"589",-66.75617,45.96694
"590",-66.75637,45.96746
"591",-66.75663,45.96708
"592",-66.75691,45.96753
"593",-66.7571,45.96745
"594",-66.758326,45.96724
"595",-66.762518,45.831323
"596",-66.76376,45.96838
"597",-66.78109,45.96775
"598",-66.78146,45.96796
"599",-66.8311886,45.9847135
"600",-66.8312992,45.9832035
"601",-66.831302,45.9834646
"602",-66.8313119,45.9828798
"603",-66.8313152,45.9824658
"604",-66.8313224,45.9875693
"605",-66.8313283,45.9874164
"606",-66.8313609,45.986913
"607",-66.8313615,45.9826017
"608",-66.8313723,45.984969
"609",-66.8314564,45.9871128
"610",-66.8314648,45.9822706
"611",-66.8314726,45.9866991
"612",-66.8314974,45.9854034
"613",-66.8314992,45.9837024
"614",-66.8315305,45.9852151
"615",-66.8315499,45.9833973
"616",-66.8316664,45.9820674
"617",-66.8316666,45.9837146
"618",-66.8317275,45.9828156
"619",-66.8317309,45.9843818
"620",-66.8317453,45.9840131
"621",-66.8317652,45.9841665
"622",-66.831835,45.9863459
"623",-66.8318975,45.9824318
"624",-66.8319955,45.9822357
"625",-66.8320177,45.9839822
"626",-66.8320656,45.9857293
"627",-66.8321107,45.9855681
"628",-66.832151,45.9848668
"629",-66.8322352,45.9853544
"630",-66.8323175,45.98523
"631",-66.864538,45.860097
"632",-66.90788,46.0717
"633",-66.90793,46.07042
"634",-66.90855,46.07263
"635",-66.90913,46.0729
"636",-66.9096,46.06962
"637",-66.91072,46.06885
"638",-66.91138,46.06835
"639",-66.91348,46.06913
"640",-66.92072,46.07208
"641",-66.92118,46.07227
"642",-66.922,46.07248
"643",-66.92213,46.0728
"644",-66.935929,45.823308
"645",-66.946516,45.952905
"646",-66.967345,45.847891
"647",-67.109595,45.038827
"648",-67.125633,45.019813
"649",-67.168515,45.070643
"650",-67.24504,45.96681
"651",-67.24588,45.96752
"652",-67.24599,45.96743
"653",-67.2463,45.96757
"654",-67.2463,45.96737
"655",-67.24681,45.96752
"656",-67.333333,45.216667
"657",-67.33333302,45.21666696
"658",-67.42652,46.85066
"659",-67.42666,46.85102
"660",-67.43421,46.86742
"661",-67.43448,46.8676
"662",-67.46123,45.89587
"663",-67.46129,45.89572
"664",-67.46809,46.81286
"665",-67.48192,46.79289
"666",-67.48239,46.79328
"667",-67.48261,46.79418
"668",-67.48272,46.79353
"669",-67.48274,46.79346
"670",-67.4831,46.79403
"671",-67.4834,46.79362
"672",-67.48504,46.79292
"673",-67.48536,46.79283
"674",-67.51776,46.7825
"675",-67.52622,46.0147
"676",-67.52642,46.01485
"677",-67.52663,46.01505
"678",-67.537,46.02148
"679",-67.53713,46.02145
"680",-67.53717,46.02178
"681",-67.53717,46.0215
"682",-67.53728,46.0214
"683",-67.53753,46.02133
"684",-67.53757,46.02157
"685",-67.53795,46.02135
"686",-67.53802,46.02153
"687",-67.5381,46.02108
"688",-67.53838,46.02135
"689",-67.53842,46.02125
"690",-67.53848,46.02138
"691",-67.5385,46.02122
"692",-67.53852,46.02127
"693",-67.5386,46.02123
"694",-67.5386,46.0213
"695",-67.54913,46.03562
"696",-67.54932,46.03568
"697",-67.54937,46.0357
"698",-67.59586,46.15875
"699",-67.59626,46.15872
"700",-67.59731,46.15864
"701",-67.62463,45.90866
"702",-67.62741,45.90824
"703",-67.62744,45.90804
"704",-67.62766,45.90809
"705",-67.63134,45.90734
"706",-67.63135,45.90736
"707",-67.6671,46.17584
"708",-67.67003,46.17844
"709",-67.6722,46.19211
"710",-67.67352,46.19163
"711",-67.67768,46.1909
"712",-67.67983,46.19467
"713",-67.67991,46.19519
"714",-67.67998,46.19508
"715",-67.68012,46.19418
"716",-67.68135,46.19442
"717",-67.68191,46.19322
"718",-67.68212,46.19322
"719",-67.68401,46.1962
"720",-67.68528,46.19742
"721",-67.68544,46.19737
"722",-67.69521,46.19216
"723",-67.69657,46.76146
"724",-67.69671,46.76189
"725",-67.69682,46.76226
"726",-67.69682,46.76227
"727",-67.69806,46.76454
"728",-67.70399,46.77589
"729",-67.704,46.77518
"730",-67.70884,46.7767
"731",-67.71795,46.81403
"732",-67.71803,46.81409
"733",-67.71828,46.81424
"734",-67.71873,46.81335
"735",-67.71908,46.67564
"736",-67.71924,46.80742
"737",-67.71926,46.8078
"738",-67.71926,46.67606
"739",-67.71942,46.67532
"740",-67.71942,46.67374
"741",-67.71944,46.67503
"742",-67.71945,46.6748
"743",-67.71945,46.67352
"744",-67.71947,46.80681
"745",-67.7195,46.67473
"746",-67.7196,46.67613
"747",-67.7196,46.67312
"748",-67.71982,46.80603
"749",-67.7203,46.81206
"750",-67.72156,46.79974
"751",-67.72203,46.22078
"752",-67.72304,46.22002
"753",-67.7232,46.2182
"754",-67.7235,46.21986
"755",-67.7246,46.21785
"756",-67.72469,46.21805
"757",-67.72469,46.21936
"758",-67.72523,46.21958
"759",-67.72555,46.2172
"760",-67.72942,46.79247
"761",-67.72942,46.79255
"762",-67.72943,46.79241
"763",-67.72945,46.79256
"764",-67.72951,46.79238
"765",-67.72959,46.79247
"766",-67.72968,46.779342
"767",-67.72974,46.79257
"768",-67.73211,46.22433
"769",-67.73231,46.22427
"770",-67.73234,46.22438
"771",-67.73926,46.54635
"772",-67.73931,46.54643
"773",-67.73935,46.54274
"774",-67.73964,46.54522
"775",-67.73967,46.54455
"776",-67.73973,46.54492
"777",-67.73974,46.54472
"778",-67.73975,46.54368
"779",-67.7405,46.55056
"780",-67.74052,46.55053
"781",-67.74055,46.55066
"782",-67.74065,46.55057
"783",-67.74079,46.54812
"784",-67.74245,46.58837
"785",-67.742768,46.564387
"786",-67.74279,46.58727
"787",-67.74299,46.54293
"788",-67.74315,46.5899
"789",-67.74328,46.54373
"790",-67.74337,46.58899
"791",-67.74338,46.54416
"792",-67.74347,46.5911
"793",-67.74364,46.58609
"794",-67.7437,46.54558
"795",-67.74375,46.59005
"796",-67.74406,46.58685
"797",-67.74408,46.59045
"798",-67.74411,46.58886
"799",-67.74417,46.58872
"800",-67.74417,46.58888
"801",-67.74422,46.58473
"802",-67.74428,46.59058
"803",-67.74434,46.58718
"804",-67.74435,46.58935
"805",-67.74443,46.58727
"806",-67.74445,46.5893
"807",-67.74458,46.58938
"808",-67.74458,46.59077
"809",-67.74463,46.58732
"810",-67.74468,46.58895
"811",-67.7447,46.58927
"812",-67.74478,46.5877
"813",-67.74478,46.58915
"814",-67.74488,46.5884
"815",-67.74492,46.59042
"816",-67.74527,46.59018
"817",-67.74537,46.58923
"818",-67.74577,46.58831
"819",-67.74587,46.58565
"820",-67.74605,46.58723
"821",-67.74605,46.58963
"822",-67.74606,46.58523
"823",-67.74626,46.58609
"824",-67.74694,46.58758
"825",-67.74717,46.5919
"826",-67.74723,46.5918
"827",-67.74723,46.59113
"828",-67.74725,46.59118
"829",-67.74743,45.8016
"830",-67.74748,46.58952
"831",-67.7478,45.802
"832",-67.74803,45.80253
"833",-67.74817,45.80217
"834",-67.74818,45.8016
"835",-67.74828,45.80263
"836",-67.74832,45.80208
"837",-67.74837,45.8024
"838",-67.7484,45.802
"839",-67.74843,45.80227
"840",-67.74855,45.8018
"841",-67.7486,45.80203
"842",-67.74865,45.80175
"843",-67.74868333,45.8021
"844",-67.7487,45.80155
"845",-67.74873,45.80197
"846",-67.74898,45.8021
"847",-67.74938,45.8014
"848",-67.74978,45.80103
"849",-67.76267,46.11394
"850",-67.76293,46.11437
"851",-67.76322,46.11449
"852",-67.76341,46.11412
"853",-67.76357,46.11448
"854",-67.76369,46.1144
"855",-67.76523,46.11477
"856",-67.76541,46.80829
"857",-67.76573,46.80842
"858",-67.76855,46.11431
"859",-67.77178,46.1112
"860",-67.77381,46.11324
"861",-67.77499,46.11107
"862",-67.77552,46.11082
"863",-67.7771,46.11139
"864",-67.77909,46.11143
"865",-67.78116,46.1117
"866",-67.78121,46.1109
"867",-67.78122,46.11113
"868",-67.78123,46.1098
"869",-67.78129,46.11028
"870",-68.71656,44.88669
"871",-69.00382,44.34901
"872",-69.0755,44.2969
"873",-69.13334,44.69566
"874",-69.13744,44.12772
"875",-69.16615,44.43433
"876",-69.17834,44.96462
"877",-69.25361,44.67914
"878",-69.467097,44.794284
"879",-69.47171,44.80562
"880",-69.61061,44.80562
"881",-69.64785,44.4299
"882",-69.66573,44.75535
"883",-69.67994,44.77651
"884",-69.808,44.63466
"885",-69.82251,44.25821
"886",-69.86061,44.88895
"887",-70.21502,44.40789
"888",-70.36,46.4
"889",-70.45225,44.70622
"890",-70.569444,47.303056
"891",-70.64357,43.50254
"892",-70.65,47.033333
"893",-70.6675,47.0275
"894",-70.70073,41.76492
"895",-70.76,47.0847
"896",-70.76597239,47.08479262
"897",-70.7698917,47.08458812
"898",-70.77152607,47.08421189
"899",-70.77677,47.08158
"900",-70.777844,47.081861
"901",-70.77845,47.081929
"902",-70.780188,47.080917
"903",-70.781929,47.078015
"904",-70.782078,47.077471
"905",-70.783202,47.080133
"906",-70.783848,47.081173
"907",-70.790278,46.973611
"908",-70.791464,47.080337
"909",-70.801523,47.060987
"910",-70.80300515,47.06639752
"911",-70.86061,42.66676
"912",-70.913333,47.002778
"913",-70.91616,42.66676
"914",-70.94975,44.39986
"915",-70.966667,46.916667
"916",-70.98081,44.19527
"917",-71.050042,48.42168
"918",-71.05022,48.421592
"919",-71.050225,48.422203
"920",-71.054426,42.216728
"921",-71.057713,42.456947
"922",-71.07277,42.50833
"923",-71.077175,42.214543
"924",-71.082858,46.894226
"925",-71.08754,44.38962
"926",-71.09527,42.52555
"927",-71.0953331,42.5256519
"928",-71.1,46.916667
"929",-71.11948,46.82905
"930",-71.12473,46.850789
"931",-71.12861,42.54222
"932",-71.142306,44.087607
"933",-71.148242,46.890345
"934",-71.158121,46.815432
"935",-71.166667,48.433333
"936",-71.195213,42.392149
"937",-71.197343,42.392842
"938",-71.2,46.85
"939",-71.200029,46.856746
"940",-71.242461,46.780984
"941",-71.24952,44.69449
"942",-71.25833,42.15
"943",-71.275,46.783333
"944",-71.279701,46.791784
"945",-71.282496,46.720004
"946",-71.282778,46.774722
"947",-71.293368,42.453593
"948",-71.297829,46.808901
"949",-71.298287,46.798343
"950",-71.304936,46.792815
"951",-71.30702,46.793816
"952",-71.311222,46.831346
"953",-71.315564,46.810061
"954",-71.317368,46.800626
"955",-71.32638,42.41388
"956",-71.326912,42.41082
"957",-71.33277,42.43333
"958",-71.333333,46.722222
"959",-71.333333,46.833333
"960",-71.33894,42.631252
"961",-71.340278,46.747778
"962",-71.342032,46.839087
"963",-71.344444,46.751389
"964",-71.347156,46.75022
"965",-71.35,46.75
"966",-71.397255,46.741263
"967",-71.397722,46.740033
"968",-71.410034,46.738692
"969",-71.414516,43.424245
"970",-71.45083,41.92861
"971",-71.46805556,41.42
"972",-71.468056,41.42
"973",-71.46806,41.42
"974",-71.468481,46.729394
"975",-71.46888,41.86416
"976",-71.469211,46.728688
"977",-71.516667,46.229722
"978",-71.558227,42.496769
"979",-71.57757,42.331595
"980",-71.58284,42.33343
"981",-71.5853,42.5059
"982",-71.606667,45.571111
"983",-71.606769,45.620271
"984",-71.717259,46.753366
"985",-71.728331,43.569236
